popularity_rank,spotify_name,returned_spotify_id,monthly_listeners,origin_cluster,mapping_tier,mapping_method,fua_code,official_fua_name,study_city_label,population_year,population,notes
112,Erasure,0z5DFXmhT4ZNzWElsM7V89,4832016,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
113,Chumbawamba,0TcYeHEK9sBtv7xPbKhzHz,4700579,Burnley,strict,official_oecd_municipality_crosswalk,UK050F,Burnley,Burnley,2021.0,190553.0,The official OECD municipality list assigns Burnley to Burnley FUA.
114,A Flock Of Seagulls,0uAjBatvB4ubpd4kCfjmNt,4670482,Liverpool,strict,official_oecd_municipality_crosswalk,UK006F,Liverpool,Liverpool,2021.0,1540817.0,The official OECD municipality list assigns Liverpool to Liverpool FUA.
115,Slowdive,72X6FHxaShda0XeQw3vbeF,4658345,Reading,strict,official_oecd_municipality_crosswalk,UK552F,Reading,Reading,2021.0,351602.0,"The official OECD municipality list assigns Reading, Wokingham to Reading FUA."
116,Supergrass,0sHeX8oQ6o7xic3wMf4NBU,4645328,Wheatley,reviewed_extended,reviewed_legacy_assignment,UK560F,Oxford,Oxford,2021.0,576725.0,Preserved from the reviewed top-200 mapping because the official municipality crosswalk does not resolve the reported place. Prior note: Included only in the extended sensitivity view as a reviewed association with Oxford FUA.
117,Cream,74oJ4qxwOZvX6oSsu1DGnw,4518268,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2021.0,12274097.0,"The official OECD municipality list assigns Camden, City of London, Greenwich, Hackney, Hertsmere, Islington, Lewisham, Waltham Forest to London FUA."
118,Motörhead,1DFr97A9HnbV3SKTJFu62M,4453633,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2021.0,12274097.0,"The official OECD municipality list assigns Camden, City of London, Greenwich, Hackney, Hertsmere, Islington, Lewisham, Waltham Forest to London FUA."
119,Yes,7AC976RDJzL2asmZuz7qil,4447983,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2021.0,12274097.0,"The official OECD municipality list assigns Camden, City of London, Greenwich, Hackney, Hertsmere, Islington, Lewisham, Waltham Forest to London FUA."
120,Nazareth,6fvN9GmMCVKb5LY0WsnjFP,4341186,Dunfermline,reviewed_extended,reviewed_legacy_assignment,UK007F,Edinburgh,Edinburgh,2021.0,893610.0,Preserved from the reviewed top-200 mapping because the official municipality crosswalk does not resolve the reported place. Prior note: Included only in the extended sensitivity view as a reviewed association with Edinburgh FUA.
121,Foals,6FQqZYVfTNQ1pCqfkwVFEa,4201622,Oxford,strict,official_oecd_municipality_crosswalk,UK560F,Oxford,Oxford,2021.0,576725.0,The official OECD municipality list assigns Oxford to Oxford FUA.
122,Sidewalks and Skeletons,48nHO1cuTbpx4ELhChsxX1,4198181,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
123,LSD,6IZ4ctovY9dl7bgHClAvKJ,4191261,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
124,FLO,0s4kXsjYeH0S1xRyVGN4NO,4183163,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
125,The Foundations,4GITZM5LCR2KcdlgEOrNLD,4165829,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2021.0,12274097.0,"The official OECD municipality list assigns Camden, City of London, Greenwich, Hackney, Hertsmere, Islington, Lewisham, Waltham Forest to London FUA."
126,CHVRCHES,3CjlHNtplJyTf9npxaPl5w,4152413,Glasgow,strict,official_oecd_municipality_crosswalk,UK004F,Glasgow,Glasgow,2021.0,1831890.0,"The official OECD municipality list assigns East Dunbartonshire, Glasgow City, North Lanarkshire to Glasgow FUA."
127,Maribou State,7zrkALJ9ayRjzysp4QYoEg,4147945,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
128,Joy Division,432R46LaYsJZV2Gmc4jUV5,4140711,Manchester,strict,official_oecd_municipality_crosswalk,UK008F,Manchester,Manchester,2021.0,3432092.0,The official OECD municipality list assigns Manchester to Manchester FUA.
129,Studio Killers,7avo0PmlW8O1YLEt9DnWQT,4136257,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
130,The Fratellis,3M4ThdJR28z9eSMcQHAZ5G,4131358,Glasgow,strict,official_oecd_municipality_crosswalk,UK004F,Glasgow,Glasgow,2021.0,1831890.0,"The official OECD municipality list assigns East Dunbartonshire, Glasgow City, North Lanarkshire to Glasgow FUA."
131,Judas Priest,2tRsMl4eGxwoNabM08Dm4I,4112763,Birmingham,strict,official_oecd_municipality_crosswalk,UK002F,West Midlands urban area,Birmingham,2021.0,3135994.0,The official OECD municipality list assigns Birmingham to West Midlands urban area FUA.
132,T. Rex,3dBVyJ7JuOMt4GE9607Qin,4010971,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2021.0,12274097.0,"The official OECD municipality list assigns Camden, City of London, Greenwich, Hackney, Hertsmere, Islington, Lewisham, Waltham Forest to London FUA."
133,Metronomy,54QMjE4toDfiCryzYWCpXX,3971668,Totnes,strict,official_oecd_municipality_crosswalk,UK516F,Plymouth,Plymouth,2021.0,411409.0,The official OECD municipality list assigns South Hams to Plymouth FUA.
134,Talk Talk,7Fo8TAyGJr4VmhE68QamMf,3944807,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2021.0,12274097.0,"The official OECD municipality list assigns Camden, City of London, Greenwich, Hackney, Hertsmere, Islington, Lewisham, Waltham Forest to London FUA."
135,HONNE,0Vw76uk7P8yVtTClWyOhac,3880260,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
136,Bananarama,3sc7iUG1Wwpwx7bHeZolgx,3805410,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2021.0,12274097.0,"The official OECD municipality list assigns Camden, City of London, Greenwich, Hackney, Hertsmere, Islington, Lewisham, Waltham Forest to London FUA."
137,Underworld,1PXHzxRDiLnjqNrRn2Xbsa,3783264,Romford,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2021.0,12274097.0,"The official OECD municipality list assigns City of London, Havering to London FUA."
138,Blue,2yEkZBBjhzKzt6LF5XMaFi,3677775,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2021.0,12274097.0,"The official OECD municipality list assigns Camden, City of London, Greenwich, Hackney, Hertsmere, Islington, Lewisham, Waltham Forest to London FUA."
139,Kasabian,11wRdbnoYqRddKBrpHt4Ue,3649101,Leicester,strict,official_oecd_municipality_crosswalk,UK014F,Leicester,Leicester,2021.0,922812.0,The official OECD municipality list assigns Leicester to Leicester FUA.
140,SAULT,1uRxRKC7d9zwYGSRflTKDR,3625737,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
141,Bad Company,5AEG63ajney2BoDXi0Vb84,3616192,Westminster,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2021.0,12274097.0,"The official OECD municipality list assigns City of London, Westminster to London FUA."
142,Madness,4AYkFtEBnNnGuoo8HaHErd,3611935,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2021.0,12274097.0,"The official OECD municipality list assigns Camden, City of London, Greenwich, Hackney, Hertsmere, Islington, Lewisham, Waltham Forest to London FUA."
143,Nothing But Thieves,1kDGbuxWknIKx4FlgWxiSp,3587725,Southend-on-Sea,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2021.0,12274097.0,The official OECD municipality list assigns Southend-on-Sea to London FUA.
144,Wet Leg,2TwOrUcYnAlIiKmVQkkoSZ,3584069,Isle of Wight,excluded_no_defensible_fua,no_reviewed_assignment,,,,,,No assignment is made because the resolved place is not in the official OECD municipality-to-FUA crosswalk.
145,Wolf Alice,3btzEQD6sugImIHPMRgkwV,3575621,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2021.0,12274097.0,"The official OECD municipality list assigns Camden, City of London, Greenwich, Hackney, Hertsmere, Islington, Lewisham, Waltham Forest to London FUA."
146,The Irrepressibles,1v5bOzXbhrQ57qSvRwGA6s,3531545,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2021.0,12274097.0,"The official OECD municipality list assigns Camden, City of London, Greenwich, Hackney, Hertsmere, Islington, Lewisham, Waltham Forest to London FUA."
147,Sophie and the Giants,4FrXHrpbDLNyO3pbVv8RmF,3507868,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
148,The Stone Roses,1lYT0A0LV5DUfxr6doRP3d,3488308,Manchester,strict,official_oecd_municipality_crosswalk,UK008F,Manchester,Manchester,2021.0,3432092.0,The official OECD municipality list assigns Manchester to Manchester FUA.
149,The Buggles,057gc1fxmJ2vkctjQJ7Tal,3487007,Wimbledon,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2021.0,12274097.0,"The official OECD municipality list assigns City of London, Merton to London FUA."
150,Placebo,6RZUqkomCmb8zCRqc9eznB,3460472,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2021.0,12274097.0,"The official OECD municipality list assigns Camden, City of London, Greenwich, Hackney, Hertsmere, Islington, Lewisham, Waltham Forest to London FUA."
151,The Sundays,4nlqDmbzFzbNITaqjJv7D7,3421091,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2021.0,12274097.0,"The official OECD municipality list assigns Camden, City of London, Greenwich, Hackney, Hertsmere, Islington, Lewisham, Waltham Forest to London FUA."
152,Orchestral Manoeuvres In The Dark,7wJ9NwdRWtN92NunmXuwBk,3287803,Meols,strict,official_oecd_municipality_crosswalk,UK006F,Liverpool,Liverpool,2021.0,1540817.0,The official OECD municipality list assigns Wirral to Liverpool FUA.
153,Dead Or Alive,5WWSL6rElJeUk3Uc1S2RyD,3275455,Liverpool,strict,official_oecd_municipality_crosswalk,UK006F,Liverpool,Liverpool,2021.0,1540817.0,The official OECD municipality list assigns Liverpool to Liverpool FUA.
154,Groove Armada,67tgMwUfnmqzYsNAtnP6YJ,3267951,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2021.0,12274097.0,"The official OECD municipality list assigns Camden, City of London, Greenwich, Hackney, Hertsmere, Islington, Lewisham, Waltham Forest to London FUA."
155,Snakehips,2FwJwEswyIUAljqgjNSHgP,3159265,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
156,Generation X,1inWec2E2UgfzMAhwjgTXe,3158701,Chelsea,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2021.0,12274097.0,"The official OECD municipality list assigns City of London, Kensington and Chelsea to London FUA."
157,BICEP,73A3bLnfnz5BoQjb4gNCga,3141387,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
158,Yazoo,1G1mX30GpUJqOr1QU2eBSs,3044119,Basildon,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2021.0,12274097.0,The official OECD municipality list assigns Basildon to London FUA.
159,Bloc Party,3MM8mtgFzaEJsqbjZBSsHJ,3039480,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2021.0,12274097.0,"The official OECD municipality list assigns Camden, City of London, Greenwich, Hackney, Hertsmere, Islington, Lewisham, Waltham Forest to London FUA."
160,Gorgon City,4VNQWV2y1E97Eqo2D5UTjx,3028602,North London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2021.0,12274097.0,The official OECD municipality list assigns City of London to London FUA.
161,Sugababes,7rZNSLWMjTbwdLNskFbzFf,3027300,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2021.0,12274097.0,"The official OECD municipality list assigns Camden, City of London, Greenwich, Hackney, Hertsmere, Islington, Lewisham, Waltham Forest to London FUA."
162,Architects,3ZztVuWxHzNpl0THurTFCv,3025569,Brighton,strict,official_oecd_municipality_crosswalk,UK515F,Brighton and Hove,Brighton and Hove,2021.0,441252.0,The official OECD municipality list assigns Brighton and Hove to Brighton and Hove FUA.
163,Kaiser Chiefs,0LbLWjaweRbO4FDKYlbfNt,2999896,Leeds,strict,official_oecd_municipality_crosswalk,UK003F,Leeds,Leeds,2021.0,2969034.0,The official OECD municipality list assigns Leeds to Leeds FUA.
164,Third Party,2J80qXI4NHKpq5RT3xUF7V,2971418,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
165,Basement Jaxx,4YrKBkKSVeqDamzBPWVnSJ,2938717,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2021.0,12274097.0,"The official OECD municipality list assigns Camden, City of London, Greenwich, Hackney, Hertsmere, Islington, Lewisham, Waltham Forest to London FUA."
166,Lighthouse Family,6edGSAX5dVpeJVwu1Q0NwJ,2921952,Newcastle upon Tyne,strict,official_oecd_municipality_crosswalk,UK013F,Newcastle upon Tyne,Newcastle,2021.0,1173303.0,"The official OECD municipality list assigns Newcastle upon Tyne, Northumberland to Newcastle upon Tyne FUA."
167,The Struts,3lDpdwM8KILepMHqBWUhIA,2895181,Derby,strict,official_oecd_municipality_crosswalk,UK518F,Derby,Derby,2021.0,495753.0,The official OECD municipality list assigns Derby to Derby FUA.
168,The Wombats,0Ya43ZKWHTKkAbkoJJkwIB,2884656,Liverpool,strict,official_oecd_municipality_crosswalk,UK006F,Liverpool,Liverpool,2021.0,1540817.0,The official OECD municipality list assigns Liverpool to Liverpool FUA.
169,Travis,3bUwxJgNakzYKkqAVgZLlh,2884486,Glasgow,strict,official_oecd_municipality_crosswalk,UK004F,Glasgow,Glasgow,2021.0,1831890.0,"The official OECD municipality list assigns East Dunbartonshire, Glasgow City, North Lanarkshire to Glasgow FUA."
170,Mattafix,5KORW1YGiERJqfuYjXMCyz,2878488,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2021.0,12274097.0,"The official OECD municipality list assigns Camden, City of London, Greenwich, Hackney, Hertsmere, Islington, Lewisham, Waltham Forest to London FUA."
171,Royal Blood,2S5hlvw4CMtMGswFtfdK15,2873864,Brighton,strict,official_oecd_municipality_crosswalk,UK515F,Brighton and Hove,Brighton and Hove,2021.0,441252.0,The official OECD municipality list assigns Brighton and Hove to Brighton and Hove FUA.
172,Free,2e53aHBQdCMKWqHDuyJsjC,2860415,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2021.0,12274097.0,"The official OECD municipality list assigns Camden, City of London, Greenwich, Hackney, Hertsmere, Islington, Lewisham, Waltham Forest to London FUA."
173,London Grammar,3Bd1cgCjtCI32PYvDC3ynO,2832139,Nottingham,strict,official_oecd_municipality_crosswalk,UK029F,Nottingham,Nottingham,2021.0,906878.0,The official OECD municipality list assigns Nottingham to Nottingham FUA.
174,Pulp,36E7oYfz3LLRto6l2WmDcD,2830863,Sheffield,strict,official_oecd_municipality_crosswalk,UK010F,Sheffield,Sheffield,2021.0,1168389.0,The official OECD municipality list assigns Sheffield to Sheffield FUA.
175,The Heavy,0bZCak2tcRMY1dzEIuwF42,2796068,Bath,strict,official_oecd_municipality_crosswalk,UK031F,Bath and North East Somerset,Bath and North East Somerset,2021.0,192419.0,The official OECD municipality list assigns Bath and North East Somerset to Bath and North East Somerset FUA.
176,Neck Deep,2TM0qnbJH4QPhGMCdPt7fH,2790501,Wrexham,strict,official_oecd_municipality_crosswalk,UK022F,Wrexham,Wrexham,2021.0,135152.0,The official OECD municipality list assigns Wrexham to Wrexham FUA.
177,DNA,2rGm8R7YDTbqDCVlNssQyL,2774617,Bath,strict,official_oecd_municipality_crosswalk,UK031F,Bath and North East Somerset,Bath and North East Somerset,2021.0,192419.0,The official OECD municipality list assigns Bath and North East Somerset to Bath and North East Somerset FUA.
178,Frankie Goes To Hollywood,1mZu3rO7qSD09GdDpePHhY,2758706,Liverpool,strict,official_oecd_municipality_crosswalk,UK006F,Liverpool,Liverpool,2021.0,1540817.0,The official OECD municipality list assigns Liverpool to Liverpool FUA.
179,Atomic Kitten,6JMHws5haIO6V35YNYDnDw,2751716,Liverpool,strict,official_oecd_municipality_crosswalk,UK006F,Liverpool,Liverpool,2021.0,1540817.0,The official OECD municipality list assigns Liverpool to Liverpool FUA.
180,Faces,3v4feUQnU3VEUqFrjmtekL,2718313,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
181,Asia,1bdytLV3FPjyhfrb6BhMej,2716602,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
182,The Waterboys,5TnuP42pw475UrjjeabtwZ,2670888,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
183,Still Corners,4zKYrXs8iN4AeHmO8ZxNqp,2608941,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2021.0,12274097.0,"The official OECD municipality list assigns Camden, City of London, Greenwich, Hackney, Hertsmere, Islington, Lewisham, Waltham Forest to London FUA."
184,Asking Alexandria,1caBfBEapzw8z2Qz9q0OaQ,2592556,York,strict,official_oecd_municipality_crosswalk,UK533F,York,York,2021.0,201851.0,The official OECD municipality list assigns York to York FUA.
